1.62471,-0.0339728
1.62448,-0.0348951
1.62425,-0.0358131
1.62401,-0.0367266
1.62376,-0.0376356
1.62351,-0.0385403
1.62325,-0.0394406
1.62298,-0.0403365
1.62271,-0.0412281
1.62243,-0.0421154
1.62215,-0.0429983
1.62186,-0.0438769
1.62156,-0.0447512
1.62126,-0.0456213
1.62095,-0.0464871
1.62064,-0.0473487
1.62032,-0.0482061
1.62,-0.0490592
1.61967,-0.0499082
1.61933,-0.050753
1.61899,-0.0515936
1.61864,-0.0524301
1.61829,-0.0532625
1.61793,-0.0540907
1.61757,-0.0549149
1.6172,-0.0557349
1.61683,-0.0565509
1.61645,-0.0573629
1.61606,-0.0581708
1.61567,-0.0589747
1.61528,-0.0597746
1.61487,-0.0605705
1.61447,-0.0613625
1.61406,-0.0621504
1.61364,-0.0629345
1.61322,-0.0637146
1.61279,-0.0644908
1.61236,-0.0652631
1.61192,-0.0660315
1.61148,-0.066796
1.61103,-0.0675567
1.61058,-0.0683135
1.61012,-0.0690665
1.60966,-0.0698157
1.60919,-0.0705611
1.60871,-0.0713027
1.60824,-0.0720406
1.60775,-0.0727747
1.60727,-0.073505
1.60677,-0.0742317
1.60628,-0.0749546
1.60577,-0.0756738
1.60527,-0.0763893
1.60476,-0.0771012
1.60424,-0.0778094
1.60372,-0.078514
1.60319,-0.0792149
1.60266,-0.0799122
1.60213,-0.0806059
1.60159,-0.0812961
1.60104,-0.0819826
1.6005,-0.0826656
1.59994,-0.0833451
1.59938,-0.084021
1.59882,-0.0846934
1.59825,-0.0853623
1.59768,-0.0860277
1.59711,-0.0866896
1.59653,-0.0873481
1.59594,-0.0880031
1.59535,-0.0886546
1.59476,-0.0893028
1.59416,-0.0899475
1.59356,-0.0905888
1.59296,-0.0912268
1.59235,-0.0918613
1.59173,-0.0924925
1.59111,-0.0931204
1.59049,-0.0937449
1.58986,-0.0943661
1.58923,-0.0949839
1.5886,-0.0955985
1.58796,-0.0962098
1.58731,-0.0968179
1.58667,-0.0974226
1.58601,-0.0980241
1.58536,-0.0986224
1.5847,-0.0992175
1.58404,-0.0998093
1.58337,-0.100398
1.5827,-0.100983
1.58202,-0.101566
1.58134,-0.102145
1.58066,-0.102721
1.57997,-0.103294
1.57928,-0.103863
1.57859,-0.10443
1.57789,-0.104994
1.57719,-0.105554
1.57648,-0.106111
1.57577,-0.106666
1.57506,-0.107217
1.57434,-0.107765
1.57362,-0.10831
1.5729,-0.108852
1.57217,-0.109391
1.57144,-0.109927
1.57071,-0.110461
1.56997,-0.110991
1.56923,-0.111518
1.56848,-0.112042
1.56773,-0.112564
1.56698,-0.113082
1.56623,-0.113597
1.56547,-0.11411
1.5647,-0.11462
1.56394,-0.115127
1.56317,-0.11563
1.5624,-0.116132
1.56162,-0.11663
1.56084,-0.117125
1.56006,-0.117618
1.55927,-0.118107
1.55848,-0.118594
1.55769,-0.119079
1.5569,-0.11956
1.5561,-0.120039
1.5553,-0.120514
1.55449,-0.120987
1.55368,-0.121458
1.55287,-0.121925
1.55206,-0.12239
1.55124,-0.122853
1.55042,-0.123312
1.5496,-0.123769
1.54877,-0.124223
1.54794,-0.124674
1.54711,-0.125123
1.54627,-0.125569
1.54543,-0.126013
1.54459,-0.126454
1.54375,-0.126892
1.5429,-0.127328
1.54205,-0.127761
1.54119,-0.128192
1.54034,-0.128619
1.53948,-0.129045
1.53862,-0.129468
1.53775,-0.129888
1.53689,-0.130306
1.53602,-0.130721
1.53514,-0.131134
1.53427,-0.131544
1.53339,-0.131952
1.53251,-0.132357
1.53162,-0.13276
1.53074,-0.13316
1.52985,-0.133558
1.52896,-0.133953
1.52806,-0.134346
1.52717,-0.134737
1.52627,-0.135125
1.52536,-0.135511
1.52446,-0.135894
1.52355,-0.136275
1.52264,-0.136653
1.52173,-0.13703
1.52082,-0.137404
1.5199,-0.137775
1.51898,-0.138144
1.51806,-0.138511
1.51713,-0.138875
1.51621,-0.139238
1.51528,-0.139598
1.51434,-0.139955
1.51341,-0.14031
1.51247,-0.140663
1.51153,-0.141014
1.51059,-0.141363
1.50965,-0.141709
1.5087,-0.142053
1.50776,-0.142395
1.5068,-0.142734
1.50585,-0.143072
1.5049,-0.143407
1.50394,-0.14374
1.50298,-0.14407
1.50202,-0.144399
1.50106,-0.144725
1.50009,-0.14505
1.49912,-0.145372
1.49815,-0.145692
1.49718,-0.146009
1.4962,-0.146325
1.49523,-0.146639
1.49425,-0.14695
1.49327,-0.14726
1.49229,-0.147567
1.4913,-0.147872
1.49031,-0.148175
1.48933,-0.148476
1.48833,-0.148775
1.48734,-0.149072
1.48635,-0.149367
1.48535,-0.14966
1.48435,-0.14995
1.48335,-0.150239
1.48235,-0.150526
1.48134,-0.150811
1.48034,-0.151094
1.47933,-0.151374
1.47832,-0.151653
1.47731,-0.15193
1.47629,-0.152205
1.47528,-0.152478
1.47426,-0.152749
1.47324,-0.153018
1.47222,-0.153285
1.4712,-0.15355
1.47017,-0.153813
1.46915,-0.154075
1.46812,-0.154334
1.46709,-0.154592
1.46606,-0.154848
1.46502,-0.155101
1.46399,-0.155353
1.46295,-0.155603
1.46191,-0.155852
1.46087,-0.156098
1.45983,-0.156343
1.45879,-0.156585
1.45775,-0.156826
1.4567,-0.157065
1.45565,-0.157302
1.4546,-0.157538
1.45355,-0.157772
1.4525,-0.158003
1.45144,-0.158234
1.45039,-0.158462
1.44933,-0.158688
1.44827,-0.158913
